filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,pbac_year,pbac_month,extraction_ok,error_note
nivolumab-psd-july-2019.pdf,nivolumab,Opdivo®,"Adjuvant treatment for patients with resected Stage IIIB, IIIC, IIID and Stage IV melanoma (with involvement of lymph nodes or metastatic disease who have undergone complete resection).",Oncology,Not recommended,Restricted,ipilimumab (indirect comparison via placebo),30000,,"ICER range of $45,000–$75,000 in previous submissions; minor resubmission achieved less than $30,000 with price reduction and Year 5–25 convergence, but PBAC still did not recommend.",yes,"Risk Sharing Arrangement proposed with hard caps encompassing adjuvant and unresectable/metastatic use of BRAF/MEK, PD-1 and PDL-1 inhibitors; rebates applied beyond specified thresholds.",,"CA238, CA029, COMBI-AD",yes,2019,7,yes,
nivolumab-psd-july-2021.pdf,nivolumab,Opdivo,"Advanced or metastatic oesophageal squamous cell carcinoma in patients who have failed one fluoropyrimidine and platinum-based chemotherapy treatment regimen, with WHO performance status of 0 or 1.",Oncology,Recommended with restriction,Authority Required,single agent chemotherapy (docetaxel or paclitaxel),,,ICER values not stated in provided text excerpt,yes,Special Pricing Arrangement (SPA) proposed by sponsor,,ATTRACTION-3,no,2021,7,yes,
nivolumab-psd-mar-2021.pdf,nivolumab,Opdivo,Treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) following progression or after prior chemotherapy (second-line treatment).,Oncology,Recommended with restriction,Authority Required,docetaxel and pemetrexed,,,ICER values redacted/commercially sensitive in document,yes,"Risk sharing arrangement (Deed of Agreement) with age-related rebate for patients aged 75 years or older, applied when proportion of patients initiating treatment at age 75+ exceeds specified threshold.",,"CA209-057, CA209-017",yes,2021,3,yes,
nivolumab-psd-march-2017.pdf,nivolumab,OPDIVO,"Non-squamous cell non-small cell lung cancer (NSCLC) and squamous cell NSCLC, as a second-line treatment following progression on chemotherapy.",Oncology,Deferred,,docetaxel,,,Not stated in the provided text excerpt,yes,"Risk sharing arrangements proposed including age-based RSA for patients aged 75 years or more, and managed entry schemes (MES) relating to PD-L1 expression status and age.",,"CA209-017, CA209-057, CHECKMATE-153, KEYNOTE-010",yes,2017,3,yes,
nivolumab-psd-march-2018.pdf,nivolumab,Opdivo,"Treatment of recurrent or metastatic squamous cell carcinoma of the oral cavity, pharynx or larynx in patients who have progressed within 6 months after platinum-based chemotherapy.",Oncology,Recommended with restriction,Authority Required,"cetuximab, methotrexate, docetaxel",,,ICER values redacted in document; November 2017 submission noted as having high and overoptimistic ICER,yes,Special Pricing Arrangements apply,,CA209141,yes,2018,3,yes,
nivolumab-psd-march-2019.pdf,nivolumab,Opdivo,"Treatment of unresectable Stage III or Stage IV malignant melanoma (monotherapy and maintenance phase following ipilimumab), second line non-small cell lung cancer, second line renal cell carcinoma, recurrent or metastatic squamous cell carcinoma of the head and neck, and first line renal cell carcinoma (maintenance phase following ipilimumab).",Oncology,Noted,Restricted,,,,,yes,Expenditure caps in place for all PBS subsidised indications. Arrangements shared with pembrolizumab sponsor for melanoma; shared with pembrolizumab and atezolizumab sponsors for NSCLC.,,,no,2019,3,yes,
nivolumab-psd-march-2021.pdf,nivolumab,Opdivo,"Advanced or metastatic non-HER2 positive gastric cancer, gastro-oesophageal junction cancer, or oesophageal adenocarcinoma in combination with platinum-containing plus fluoropyrimidine-containing chemotherapy for first-line treatment.",Oncology,Recommended with restriction,Authority Required,platinum-containing plus fluoropyrimidine-containing chemotherapy,,,ICER values redacted/commercially sensitive,no,,,CheckMate 649,no,2021,3,yes,
nivolumab-psd-march-2022.pdf,nivolumab,Opdivo,Second-line treatment of advanced or metastatic squamous cell carcinoma of the oesophagus after prior fluoropyrimidine and platinum-based chemotherapy.,Oncology,Recommended with restriction,Authority Required,"single agent chemotherapy (paclitaxel, docetaxel or irinotecan)",55000,75000,"PBAC considered cost-effective with ICER less than $55,000 to <$75,000/QALY. Previous submission had ICER of $115,000 to <$135,000/QALY at requested price; resubmission proposed adjusted ICER.",yes,Risk Sharing Arrangement (RSA) with rebate on expenditure as a percentage.,500,ATTRACTION-3,yes,2022,3,yes,
nivolumab-psd-march-2024.pdf,nivolumab,Opdivo®,Neoadjuvant treatment of surgically-resectable non-small cell lung cancer (NSCLC) in combination with chemotherapy.,Oncology,Recommended with restriction,Restricted,platinum-based neoadjuvant chemotherapy,25000,35000,,yes,Included in the current risk-sharing agreement (RSA) for immunotherapy of NSCLC with a minimal increase in the cap; uncertainties associated with retreatment with immunotherapy in metastatic disease to be managed within the RSA.,,,yes,2024,3,yes,
nivolumab-psd-nov-2023.pdf,nivolumab,Opdivo®,Adjuvant treatment of high-risk muscle invasive urothelial carcinoma (MIUC) in patients who have undergone radical resection and received prior neoadjuvant platinum-based chemotherapy (or have contraindication/intolerance to it).,Oncology,,Authority Required,watchful waiting (watch and wait surveillance),,,,no,,,CM274,yes,2023,11,yes,
nivolumab-psd-nov-2024.pdf,nivolumab,Opdivo,"First-line treatment of cisplatin-eligible adult patients with unresectable or metastatic urothelial carcinoma in combination with gemcitabine-cisplatin chemotherapy, followed by nivolumab monotherapy.",Oncology,Recommended with restriction,Authority Required,gemcitabine-cisplatin chemotherapy (standard of care),,,ICER values not provided in the extracted text,no,,,,no,2024,11,yes,
nivolumab-psd-november-2015.pdf,nivolumab,Opdivo,Treatment of unresectable Stage III or Stage IV malignant melanoma as monotherapy in previously untreated patients (BRAF wild-type) and in patients who have progressed on or after BRAF inhibitor or ipilimumab therapy (BRAF mutant).,Oncology,Recommended with restriction,Authority Required,pembrolizumab,,,No ICER presented in document; minor re-submission with no new clinical trials presented,no,,,"CA209-067, KN-006",yes,2015,11,yes,
nivolumab-psd-november-2019.pdf,nivolumab,Opdivo,"Adjuvant treatment for completely resected Stage IIIB, IIIC, IIID or Stage IV melanoma.",Oncology,Recommended with restriction,Authority Required,dabrafenib+trametinib (BRAF mutant); cost-effectiveness basis for BRAF wild type,,,ICER not stated in provided text; redacted commercial pricing indicated (TBD),yes,"Risk Sharing Arrangement (RSA) consisting of subsidisation caps across adjuvant and unresectable or metastatic settings, beyond which percentage rebates would apply",,"CA209238, KN054",yes,2019,11,yes,
nivolumab-psd-november-2021.pdf,nivolumab,Opdivo,"Non-HER2 positive advanced or metastatic gastric cancer, gastro-oesophageal junction cancer, or oesophageal adenocarcinoma in combination with platinum-containing plus fluoropyrimidine-containing chemotherapy.",Oncology,Recommended with restriction,Authority Required,platinum-containing plus fluoropyrimidine-containing chemotherapy,,,Commercially sensitive or redacted,no,,,CheckMate 649,no,2021,11,yes,
nivolumab-rcc-psd-march-2017.pdf,nivolumab,Opdivo®,Stage IV clear cell variant renal cell carcinoma (RCC) in patients who have progressed following first-line treatment with a tyrosine-kinase inhibitor (TKI) or developed intolerance to TKI.,Oncology,Recommended with restriction,Authority Required,everolimus,45000,75000,Target ICER range; specific ICER values are redacted in the document,no,,,,yes,2017,3,yes,
nivolumab-rcc-psd-november-2016.pdf,nivolumab,Opdivo®,Second-line treatment of Stage IV clear cell variant renal cell carcinoma (RCC) in patients with progressive disease or intolerance following first-line tyrosine kinase inhibitor therapy.,Oncology,Recommended with restriction,Authority Required,everolimus,,,ICER values redacted (shown as apostrophes in document); July 2016 submission had unacceptably high and uncertain ICER at requested effective price,no,,,CA209-025,yes,2016,11,yes,
nivolumab-scchn-psd-november-2017.pdf,nivolumab,Opdivo,"Treatment of recurrent or metastatic squamous cell carcinoma of the oral cavity, pharynx or larynx in patients who have progressed within 6 months after platinum-based chemotherapy.",Oncology,Recommended with restriction,Authority Required,"standard of care (docetaxel, paclitaxel, methotrexate, or capecitabine)",,,ICER values redacted in document,no,,,CA209141,no,2017,11,yes,
nivolumab-squamous-nsclc-psd-november-2016.pdf,nivolumab,Opdivo®,Locally advanced or metastatic squamous non-small cell lung cancer (NSCLC) with progression on or after prior platinum-based chemotherapy.,Oncology,Recommended with restriction,Authority Required,docetaxel,,,Prices redacted in document; cost-effectiveness analysis performed via direct comparison with docetaxel,no,,,CA209-017,yes,2016,11,yes,
nivolumab-squamous-psd-march-2016.pdf,nivolumab,OPDIVO,Locally advanced or metastatic squamous non-small cell lung cancer (NSCLC) with progression on or after prior platinum-based chemotherapy.,Oncology,Recommended with restriction,Authority Required,docetaxel,,,ICER range redacted in document,yes,Special pricing arrangements apply; grandfathering of patients from early nivolumab access program permitted upon implementation of PBS listing,,"CA209-017, CheckMate 026",no,2016,3,yes,
nurse-practitioner-prescribing-hepatitis-b-c-hiv-psd-november-2019.pdf,,,"Expansion of prescriber eligibility to authorised nurse practitioners for Hepatitis B, Hepatitis C, and HIV medicines under the Highly Specialised Drugs Program.",Infectious disease,Recommended,Not applicable,,,,"Not applicable — policy decision, not an economic evaluation",no,,,,no,2019,11,yes,
nurse-practitioners-as-secondary-reviewers-psd-december-2020.pdf,,,Secondary annual review requirement for patients on ongoing PBS-subsidised opioid medications for chronic pain after 12 months of combined treatment.,Other,Not recommended,Not applicable,,,,,no,,,,no,2020,12,yes,
nusinersen-psd-july-2018.pdf,nusinersen,Spinraza,"Treatment of paediatric patients with infantile-onset or childhood-onset Spinal Muscular Atrophy (SMA) with onset of symptoms prior to 3 years of age (types I, II, or IIIa with 5q homozygous deletion or SMN1 gene mutation).",Rare disease,Recommended with restriction,Authority Required,,,,Not applicable — this is an amendment to extend existing listing to private hospital setting; no economic evaluation performed for this item.,no,,,,no,2018,7,yes,
nusinersen-psd-july-2019.pdf,nusinersen,Spinraza,Pre-symptomatic initiation of treatment of patients with Spinal Muscular Atrophy (SMA) who have SMN1 deletion or mutation with up to 3 copies of the SMN2 gene and no SMA symptoms.,Rare disease,Noted,Authority Required,symptomatic treatment with nusinersen (current PBS restriction),,,ICER not stated in available document text,yes,Special Pricing Arrangement proposed with effective price per 5mL injection; unclear whether sponsor intends to rebate costs,,,no,2019,7,yes,
nusinersen-psd-july-2020.pdf,nusinersen,Spinraza,"Treatment of pre-symptomatic, infantile-onset and childhood-onset spinal muscular atrophy (SMA) in patients with genetically confirmed SMN1 deletion or mutation and SMN2 copy number of 1 or 2.",Rare disease,Recommended with restriction,Authority Required,symptomatic initiation of treatment with nusinersen,,,ICER values redacted/commercially sensitive in document,no,,,,yes,2020,7,yes,
nusinersen-psd-july-2021.pdf,nusinersen,Spinraza,Treatment of adult patients (aged >18 years) with 5q spinal muscular atrophy (SMA) who experienced symptoms prior to 19 years of age.,Rare disease,Not recommended,Authority Required,standard of care (no treatment),,,"ICER values redacted/commercially sensitive; economic model described as uncertain with high ICER based on model inputs, extrapolation of benefit duration, and cost-effectiveness concerns.",yes,"A separate Risk Sharing Arrangement (RSA) proposed for adults with SMA, distinct from the existing paediatric RSA.",,,yes,2021,7,yes,
nusinersen-psd-july-2023.pdf,nusinersen,Spinraza,Initial treatment of pre-symptomatic spinal muscular atrophy (SMA) with 3 copies of the survival of motor neuron 2 (SMN2) gene in individuals aged less than 18 years.,Rare disease,Recommended with restriction,Authority Required,nusinersen upon symptom onset,,,ICER values not disclosed in the provided document excerpt,yes,A rebate arrangement was proposed for individuals with pre-symptomatic SMA with 3 SMN2 copies to address cost uncertainty.,,,yes,2023,7,yes,
