filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,budget_impact_aud,rejection_reasons,patient_advocacy,pico_population,evidence_type,line_of_therapy,trial_size,primary_endpoint,economic_model,pbac_year,pbac_month,extraction_ok,error_note
linagliptin-triple-psd-march-2016.pdf,linagliptin,"Trajenta®, Trajentamet®",Type 2 diabetes mellitus as part of triple oral therapy (in combination with metformin and a sulfonylurea) in patients with HbA1c >7% despite dual oral therapy.,Diabetes,Recommended with restriction,Restricted,sitagliptin,,,Cost-minimisation basis comparison; document truncated before economic results presented,no,,,,no,,,no,"Adults with type 2 diabetes mellitus with HbA1c >7% (or blood glucose >10 mmol/L in >20% of tests) despite treatment with metformin and a sulfonylurea at optimal doses, requiring intensification to triple therapy.",Cost-minimisation,Later-line,,Cost-minimisation,Cost-minimisation,2016,3,yes,
linagliptin-with-insulin-psd-march-2016.pdf,linagliptin,"Trajenta®, Trajentamet®",Extension of listing for linagliptin and linagliptin/metformin fixed dose combinations for the treatment of type 2 diabetes in combination with insulin in patients with inadequate glycaemic control despite treatment with insulin and oral antidiabetic agents.,Diabetes,Recommended with restriction,Authority Required,,,,,no,,,,yes,,,no,"Adults with type 2 diabetes mellitus requiring combination therapy with insulin, with HbA1c >7% despite treatment with insulin and oral antidiabetic agents, or with blood glucose >10 mmol/L in >20% of tests over 2 weeks.",,Any,,,,2016,3,yes,
linezolid-psd-07-2013.pdf,linezolid,Zyvox,"Treatment of microbiologically proven, multi-resistant methicillin-resistant Staphylococcus species (MRSS) infection in patients where no other antimicrobial agents can be used, and treatment of microbiologically proven Vancomycin-Resistant Enterococcus species (VRE) infection.",Infectious disease,Recommended with restriction,Authority Required,Mixed comparator of antimicrobials with activity against multi-resistant MRSS; for VRE: daptomycin or teicoplanin,,,,no,,,"Birmingham (2003), Study 025, Moise (2002), Rayner (2004), Antony (2001), Chien (2000), Study 067",yes,,,no,"Patients with microbiologically proven, multi-resistant MRSS infections where alternative agents have failed, shown resistance, or are contraindicated; patients with severe microbiologically proven VRE infections",Single-arm,Later-line,,Other,,2013,7,yes,
linzagolix-psd-july-2024.pdf,linzagolix,Yselty,Management of heavy menstrual bleeding associated with uterine fibroids in premenopausal women unsuitable for or with inadequate response to prior hormonal therapies.,Other,,Authority Required,best supportive care,,,Document truncated; ICER values not provided in extracted text,no,,,PRIMROSE,no,,,no,"Women at least 18 years of age and premenopausal with symptomatic uterine fibroids of moderate to severe severity (at least one fibroid ≥2 cm or multiple fibroids confirmed by ultrasound) with significant heavy menstrual bleeding negatively affecting quality of life, unsuitable for or with inadequate response to prior hormonal therapies.",RCT,Any,,Other,CUA,2024,7,yes,
lipegfilgrastim-psd-march-2016.pdf,lipegfilgrastim,Lonquex,Reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy.,Oncology,Recommended with restriction,Authority Required,pegfilgrastim,,,Cost-minimisation analysis; prices redacted,no,,,"XM22-02, XM22-03",no,,,yes,Adult patients with breast cancer receiving myelosuppressive chemotherapy (doxorubicin 60mg/m² and docetaxel 75mg/m² every 3 weeks),RCT,Any,410,Surrogate,Cost-minimisation,2016,3,yes,
liraglutide-psd-03-2013.pdf,liraglutide,Victoza,Treatment of type 2 diabetes as dual combination therapy with metformin or a sulfonylurea in patients for whom a combination of metformin and a sulfonylurea is contraindicated or not tolerated; and as triple combination therapy with metformin and a sulfonylurea.,Diabetes,Not recommended,Authority Required,exenatide,,,,no,,,"LEAD 1, LEAD 2, LEAD 4",yes,,"uncertain cost effectiveness, clinically uncertain HbA1c benefit (-0.33% change), uncertain clinical benefit compared to exenatide, no trials assessing requested triple therapy regimen",no,Adults with type 2 diabetes requiring dual combination therapy with metformin or sulfonylurea (in patients where combination contraindicated/not tolerated) or triple combination therapy with metformin and sulfonylurea,Meta-analysis,Any,3628,HbA1c,CEA,2013,3,yes,
liraglutide-psd-july-2017.pdf,liraglutide,Victoza,"Type 2 diabetes mellitus in patients with high cardiovascular risk as dual therapy with metformin or a sulfonylurea, triple therapy with metformin and a sulfonylurea, dual therapy with insulin, or triple therapy with insulin and metformin.",Diabetes,Recommended with restriction,Authority Required,exenatide,,,,no,,,,no,,,no,Patients with Type 2 diabetes aged ≥50 years with established cardiovascular disease or chronic renal failure or chronic heart failure; OR aged ≥60 years with microalbuminuria or proteinuria; OR Aboriginal and Torres Strait Islander patients,RCT,Second-line,,MACE,,2017,7,yes,
liraglutide-psd-march-2018.pdf,liraglutide,Victoza,"Type 2 diabetes mellitus in dual combination therapy with metformin or a sulfonylurea, and as triple combination therapy with metformin and a sulfonylurea. TGA-approved indication also includes reduction of cardiovascular events in patients at high cardiovascular risk.",Diabetes,Recommended with restriction,Authority Required,exenatide 10 µg twice daily,,,Cost-minimisation basis; no ICER calculated for current submission,no,,,"LEADER, EXSCEL",yes,,,no,"Patients with type 2 diabetes on dual combination therapy with metformin or a sulfonylurea, or triple combination therapy with metformin and a sulfonylurea; liraglutide 1.2 mg once daily",RCT,Any,,MACE,Cost-minimisation,2018,3,yes,
lisdexamfetamine-psd-07-2013.pdf,lisdexamfetamine,Vyvanse,Treatment of attention deficit hyperactivity disorder (ADHD) in patients aged 6–18 years who require continuous coverage over 13 hours.,Neurology,Recommended with restriction,Authority Required,methylphenidate OROS (Concerta); dexamphetamine,,,No ICER reported in this PSD; clinical comparison to comparators presented.,no,,,"SPD489-325, SPD489-301, SPD489-305",no,,,no,"Children and adolescents aged 6–18 years with ADHD diagnosed before age 12, requiring continuous therapeutic coverage over 13 hours.",RCT,First-line,332,ORR,,2013,7,yes,
lisdexamfetamine-psd-07-2014.pdf,lisdexamfetamine dimesilate,Vyvanse,Treatment of Attention Deficit Hyperactivity Disorder (ADHD) in children and adolescents aged 6–18 years who have demonstrated inadequate response to methylphenidate or require continuous coverage over 12 hours.,Neurology,Recommended with restriction,Authority Required,methylphenidate OROS (MPH-OROS); dexamphetamine sulphate (DEX); placebo for treatment-resistant patients,,,"ICERs redacted in provided text; cost-minimisation analysis versus MPH-OROS in children, cost-utility analysis versus MPH-OROS in adolescents and versus placebo/no treatment in MPH-OROS failures",no,,,"SPD489-325, SPD489-301, Coghill et al, Biederman et al",yes,,,yes,"Children and adolescents aged 6–18 years diagnosed with ADHD who have demonstrated response to immediate-release dexamphetamine with no serious adverse events, require continuous 12-hour coverage, and/or have inadequate response to methylphenidate OROS",RCT,First-line,,ORR,CUA,2014,7,yes,
lisdexamfetamine-psd-july-2019.pdf,lisdexamfetamine,Vyvanse,Treatment of attention deficit hyperactivity disorder (ADHD) in children and adolescents aged 6-18 years requiring continuous coverage over 12 hours.,Neurology,Recommended with restriction,Authority Required,long-acting methylphenidate (MPH-OROS),,,Cost-minimisation analysis; no ICER calculated as submission was for new strengths with same pricing structure as existing strengths,yes,Special Pricing Arrangement rebate and subsidisation cap arrangement under Deed of Agreement; cap not to be increased with introduction of new strengths,,"SPD489-310, SPD489-325, SPD489-405",no,0,,yes,Children and adolescents aged 6-18 years diagnosed with ADHD requiring continuous medication coverage over 12 hours; population diagnosed in childhood/adolescence,Single-arm,Any,,Efficacy and tolerability,Cost-minimisation,2019,7,yes,
lisdexamfetamine-psd-march-2020.pdf,lisdexamfetamine,Vyvanse®,"Attention deficit hyperactivity disorder (ADHD) in patients diagnosed after the age of 18 years, to remove the age of diagnosis criterion and allow use in adults.",Neurology,Noted,Authority Required,immediate release dexamfetamine (IR DEX),,,Cost-minimisation basis; no ICER calculated as this is a price reduction submission,no,,,,yes,,,yes,"Adults diagnosed with ADHD after 18 years of age, requiring continuous coverage over 12 hours",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2020,3,yes,
lixisenatide-dual-triple-therapy-psd-07-2014.pdf,lixisenatide,Lyxumia,"Type 2 diabetes mellitus in patients on dual therapy with metformin, or triple therapy with metformin and a sulphonylurea, who have inadequate glycaemic control despite prior treatment with other agents.",Diabetes,Recommended with restriction,Authority Required,exenatide (twice daily),,,Cost minimisation analysis undertaken; pricing details redacted in document,no,,,"GetGoal-X, GetGoal-S, GetGoal-M-Asia, Kendall 2005",no,,,yes,"Adults with type 2 diabetes mellitus inadequately controlled on metformin alone (dual therapy) or metformin plus sulphonylurea (triple therapy), with HbA1c >7% despite prior treatment with other agents",RCT,Second-line,,Glycaemic control,Cost-minimisation,2014,7,yes,
lixisenatide-with-insulin-psd-07-2014.pdf,lixisenatide,Lyxumia,Treatment of type 2 diabetes in combination with basal insulin in patients with inadequate glycaemic control despite treatment with insulin and oral antidiabetic agents.,Diabetes,Recommended with restriction,Authority Required,rapid-acting/short-acting components of basal-bolus insulin regimens and premixed insulin,,,Cost minimisation analysis based on indirect comparisons; no ICER range provided,no,,,"GetGoal-L, GetGoal-DUO 1, GetGoal-L-Asia",no,,,yes,"Adults with type 2 diabetes mellitus with HbA1c >7% despite treatment with basal insulin and oral antidiabetic agents (metformin and/or sulphonylurea), requiring further glycaemic control intensification",RCT,Later-line,,HbA1c reduction,Cost-minimisation,2014,7,yes,
lorlatinib-psd-december-2021.pdf,lorlatinib,Lorviqua®,Stage IIIB (locally advanced) or Stage IV (metastatic) non-small cell lung cancer (NSCLC) with evidence of anaplastic lymphoma kinase (ALK) gene rearrangement in tumour material. First-line treatment in ALK-positive NSCLC.,Oncology,Recommended with restriction,Restricted,alectinib (main); brigatinib (supplementary),,,Cost-minimisation analysis used; no ICER range provided,yes,Special Pricing Arrangements (SPA) proposed; same published and effective dispensed price for maximum quantity as current refractory listing,,,yes,,,no,"Adults with Stage IIIB (locally advanced) or Stage IV (metastatic) non-small cell lung cancer (NSCLC) with evidence of ALK gene rearrangement (≥15% positive cells by FISH testing), non-squamous type or not otherwise specified, WHO performance status ≤2, not previously treated with ALK TKI (first-line indication)",RCT,First-line,,PFS,Cost-minimisation,2021,12,yes,
lorlatinib-psd-july-2021.pdf,lorlatinib,Lorviqua®,Stage IIIB (locally advanced) or Stage IV (metastatic) non-small cell lung cancer (NSCLC) with anaplastic lymphoma kinase (ALK) gene rearrangement in treatment-naïve patients.,Oncology,Recommended with restriction,Restricted,alectinib,,,Cost-minimisation analysis used; ICER not applicable,yes,Special Pricing Arrangement (SPA) proposed; same published and effective dispensed price for maximum quantity as current refractory setting listing,,,no,,,no,"Adults with Stage IIIB or Stage IV ALK-positive non-small cell lung cancer (non-squamous or not otherwise specified type) with WHO performance status ≤2, without prior ALK tyrosine kinase inhibitor treatment",Cost-minimisation,First-line,,Cost-minimisation,Cost-minimisation,2021,7,yes,
